,id,name,genres,publisher,year,page_count,purchase_link,price,avg_rating,num_ratings,maturity_rating,language,description,image,authors,AuthorConnections,PublisherConnections
355,355,David Sedaris Diaries,['Art'],"Little, Brown",2017-10-10,256.0,https://play.google.com/store/books/details?id=D1oRDgAAQBAJ&rdid=book-D1oRDgAAQBAJ&rdot=1&source=gbs_api,19.99,,,NOT_MATURE,en,"A remarkable illustrated volume of artwork and images selected from the diaries David Sedaris has been creating for four decades In this richly illustrated book, readers will for the first time experience the diaries David Sedaris has kept for nearly 40 years in the elaborate, three-dimensional, collaged style of the originals. A celebration of the unexpected in the everyday, the beautiful and the grotesque, this visual compendium offers unique insight into the author's view of the world and stands as a striking and collectible volume in itself. Compiled and edited by Sedaris's longtime friend Jeffrey Jenkins, and including interactive components, postcards, and never-before-seen photos and artwork, this is a necessary addition to any Sedaris collection, and will enthrall the author's fans for many years to come.",http://books.google.com/books/content?id=D1oRDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"['David Sedaris', 'Jeffrey Jenkins']",[104],[52]
356,356,Funny Boy,['Fiction'],Emblem Editions,2013-01-29,336.0,,,4.5,7.0,NOT_MATURE,en,"In this remarkable debut novel, a boy’s bittersweet passage to maturity and sexual awakening is set against escalating political tensions in Sri Lanka, during the seven years leading up to the 1983 riots. Arjie Chelvaratnam is a Tamil boy growing up in an extended family in Colombo. It is through his eyes that the story unfolds and we meet a delightful, sometimes eccentric cast of characters. Arjie’s journey from the luminous simplicity of childhood days into the more intricately shaded world of adults – with its secrets, its injustices, and its capacity for violence – is a memorable one, as time and time again the true longings of the human heart are held against the way things are.",http://books.google.com/books/content?id=3jLNHH9RFGEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Shyam Selvadurai'],[105],[]
357,357,Swimming in the Monsoon Sea,['Young Adult Fiction'],Tundra Books,2012-12-04,280.0,https://play.google.com/store/books/details?id=l7bv9eb83eYC&rdid=book-l7bv9eb83eYC&rdot=1&source=gbs_api,9.99,4.5,2.0,NOT_MATURE,en,"Nominated for the Governor General's Literary Awards 2005, (Children's Literature, Text) The setting is Sri Lanka, 1980, and it is the season of monsoons. Fourteen-year-old Amrith is caught up in the life of the cheerful, well-to-do household in which he is being raised by his vibrant Auntie Bundle and kindly Uncle Lucky. He tries not to think of his life “before,” when his doting mother was still alive. Amrith’s holiday plans seem unpromising: he wants to appear in his school’s production of Othello and he is learning to type at Uncle Lucky’s tropical fish business. Then, like an unexpected monsoon, his cousin arrives from Canada and Amrith’s ordered life is storm-tossed. He finds himself falling in love with the Canadian boy. Othello, with its powerful theme of disastrous jealousy, is the backdrop to the drama in which Amrith finds himself immersed. Shyam Selvadurai’s brilliant novels, Funny Boy and Cinnamon Gardens, have garnered him international acclaim. In this, his first young adult novel, he explores first love with clarity, humor, and compassion.",http://books.google.com/books/content?id=l7bv9eb83eYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Shyam Selvadurai'],[105],[]
358,358,The Hungry Ghosts,['Fiction'],Doubleday Canada,2013-04-02,288.0,,,3.0,3.0,NOT_MATURE,en,"In Buddhist myth, the dead may be reborn as ""hungry ghosts""—spirits with stomach so large they can never be full—if they have desired too much during their lives. It is the duty of the living relatives to free those doomed to this fate by doing kind deeds and creating good karma. In Shyam Selvadurai’s sweeping new novel, his first in more than a decade, he creates an unforgettable ghost, a powerful Sri Lankan matriarch whose wily ways, insatiable longing for land, houses, money and control, and tragic blindness to the human needs of those around her parallels the volatile political situation of her war-torn country. The novel centres around Shivan Rassiah, the beloved grandson, who is of mixed Tamil and Sinhalese lineage, and who also—to his grandmother’s dismay—grows from beautiful boy to striking gay man. As the novel opens in the present day, Shivan, now living in Canada, is preparing to travel back to Colombo, Sri Lanka, to rescue his elderly and ailing grandmother, to remove her from the home—now fallen into disrepair—that is her pride, and bring her to Toronto to live our her final days. But throughout the night and into the early morning hours of his departure, Shivan grapples with his own insatiable hunger and is haunted by unrelenting ghosts of his own creation. The Hungry Ghosts is a beautifully written, dazzling story of family, wealth and the long reach of the past. It shows how racial, political and sexual differences can tear apart both a country and the human heart—not just once, but many times, until the ghosts are fed and freed.",http://books.google.com/books/content?id=nOrjoFod9akC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Shyam Selvadurai'],[105],[166]
359,359,Cinnamon Gardens,['Fiction'],Emblem Editions,2012-12-04,400.0,,,4.5,2.0,NOT_MATURE,en,"Set in 1920s’ Ceylon, during the turbulent closing days of colonial rule, this evocative story of intertwined lives takes us behind the fragrant gardens and polished surfaces of the elite who reside in a wealthy suburb of Colombo to reveal a world of splintered families, conflicted passions, and lives destroyed by class hatred. Annalukshmi, a spirited young schoolteacher, finds herself caught between her family’s pressures to marry and her own desire for a more independent life. Then there is her uncle Balendran, whose comfortable life of privilege is rocked by the arrival of Richard, a lover from his past. Their uneasy reunion re-ignites tensions with Balendran’s powerful father, and threatens all on which Balendran has built his present life. Sensual, perceptive, and wise, Cinnamon Gardens is a novel of exceptional achievement – an exquisite tapestry of lives.",http://books.google.com/books/content?id=F38Z6VNcVh0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Shyam Selvadurai'],[105],[]
360,360,Story-Wallah!,['Literary Collections'],Dundurn,2014-03-31,456.0,,,,,NOT_MATURE,en,"Recently, South Asian writers such as Salman Rushdie, Michael Ondaatje, Rohinton Mistry, Bharati Mukherjee, Jhumpa Lahiri, and Monica Ali have been dominating the world’s literary scene, winning prestigious prizes, and appearing on numerous bestseller lists, and being hailed by critics and readers worldwide. Yet never before has their work appeared together in an anthology. Now, for the first time, the internationally heralded writer Shyam Selvadurai has collected the very best of South Asian short fiction in Story-Wallah!, a remarkable anthology showcasing 26 beautifully written stories whose memorable characters will remain with the reader long after they have closed the pages of this book. A ""wallah"" is a hawker or merchant. In Story-Wallah! some of the world’s best fiction writers hawk their wares from different parts of the South Asian diaspora - Canada, the United States, Britain, Guyana, Trinidad, Malaysia, Tanzania, Fiji - creating a virtual map of the world with their tales. There is an eclectic quality to the way the stories jostle up against each other: life on a sugar plantation in Trinidad next to the story of a childhood in rural 1930’s Australia. A Christmas in Fiji next to the attempts by an Indian family in South Africa to arrange a marriage for their rebellious daughter. A honeymoon in lush Sri Lanka next to the trials of a Bangladeshi refugee in England. The result is a marvelous cacophony, like early morning at a South Asian bazaar. Story-Wallah! is essential reading for anyone with an interest in South Asian writers and the dynamic, important tales they have to tell.",http://books.google.com/books/content?id=CE48AgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Shyam Selvadurai'],[105],[]
361,361,Story-Wallah,['Fiction'],Houghton Mifflin Harcourt,2005,438.0,,,1.5,2.0,NOT_MATURE,en,"Featuring the best of short fiction from South Asian writers, this unique collection includes contributions from Michael Ondaatje, Jhumpa Lahiri, Salman Rushdie, Bharati Mukherjee, Monica Ali, and others. Original.",http://books.google.com/books/content?id=sYfVa1Tr3okC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Shyam Selvadurai'],[105],"[233, 262]"
362,362,Many Roads through Paradise,['Literary Collections'],Penguin UK,2014-05-01,536.0,,,,,NOT_MATURE,en,"Shyam Selvadurai pieces together the best of Sri Lankan poetry and fiction in this anthology. From the Sinhala and Tamil writers of the 1950s to diasporic writers of today, from stories of love and longing to those of brutality and death, this masterfully constructed anthology will give you a rich sense Sri Lanka’s history, its people and the stories they have to tell.",http://books.google.com/books/content?id=RqJQAwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Shyam Selvadurai'],[105],[]
363,363,Funny Boy,,,2019-08-20,336.0,,,,,NOT_MATURE,en,"In this remarkable debut novel, a boy’s bittersweet passage to maturity and sexual awakening is set against escalating political tensions in Sri Lanka, during the seven years leading up to the 1983 riots. Arjie Chelvaratnam is a Tamil boy growing up in an extended family in Colombo. It is through his eyes that the story unfolds and we meet a delightful, sometimes eccentric cast of characters. Arjie’s journey from the luminous simplicity of childhood days into the more intricately shaded world of adults – with its secrets, its injustices, and its capacity for violence – is a memorable one, as time and time again the true longings of the human heart are held against the way things are.",http://books.google.com/books/content?id=98lowgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Shyam Selvadurai'],[105],[]
364,364,Mansions of the Moon,['Fiction'],Knopf Canada,2022-05-03,400.0,,,,,NOT_MATURE,en,"This stunning portrait of a famous marriage in ancient India tells the story of Yasodhara, wife of the Buddha, as intimately reimagined by the bestselling author of Funny Boy. In this sweeping story, at once epic and startlingly intimate, Shyam Selvadurai introduces us to Siddhartha Gautama, otherwise known as the Buddha, a promising and politically astute young man settling into his life as a newlywed to Yasodhara, a young woman of great intelligence and spirit. The novel traces their early life together, and then the unthinkable turmoil as Siddhartha’s spiritual calling takes over and their partnership slowly, inexorably crumbles. How does a woman live in ancient India if her husband abandons her? Even a well-born woman with a revered husband? And what path might she take towards enlightenment herself? Selvadurai examines these questions with empathy and insight, creating a rich, strikingly relevant portrait of a singular marriage, and of the woman who until now has been a shadow in the historical record. Mansions of the Moon is a literary event, and a remarkable moment in a beloved author’s career.",http://books.google.com/books/content?id=Dmc7EAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Shyam Selvadurai'],[105],[]
